template,categoria,ordem,nome,filename,prompt
"hortifruti","Legumes",32,"Pepino Japonês un","hortifruti-pepino-japones-un.jpg","Pepino Japonês un, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Legumes",33,"Chuchu un","hortifruti-chuchu-un.jpg","Chuchu un, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Legumes",34,"Milho Verde Espiga (2un)","hortifruti-milho-verde-espiga-2un.jpg","Milho Verde Espiga (2un), fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Legumes",35,"Quiabo Bandeja 300g","hortifruti-quiabo-bandeja-300g.jpg","Quiabo Bandeja 300g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",36,"Batata Lavada kg","hortifruti-batata-lavada-kg.jpg","Batata Lavada kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",37,"Batata Doce kg","hortifruti-batata-doce-kg.jpg","Batata Doce kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",38,"Mandioca Descascada kg","hortifruti-mandioca-descascada-kg.jpg","Mandioca Descascada kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",39,"Cenoura kg","hortifruti-cenoura-kg.jpg","Cenoura kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",40,"Beterraba kg","hortifruti-beterraba-kg.jpg","Beterraba kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",41,"Inhame kg","hortifruti-inhame-kg.jpg","Inhame kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",42,"Gengibre 100g","hortifruti-gengibre-100g.jpg","Gengibre 100g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Raízes & Tubérculos",43,"Alho Nacional Cabeça","hortifruti-alho-nacional-cabeca.jpg","Alho Nacional Cabeça, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Temperos & Ervas",44,"Manjericão Maço","hortifruti-manjericao-maco.jpg","Manjericão Maço, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Temperos & Ervas",45,"Alecrim Maço","hortifruti-alecrim-maco.jpg","Alecrim Maço, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Temperos & Ervas",46,"Hortelã Maço","hortifruti-hortela-maco.jpg","Hortelã Maço, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Temperos & Ervas",47,"Coentro Maço","hortifruti-coentro-maco.jpg","Coentro Maço, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Temperos & Ervas",48,"Pimenta Dedo-de-Moça 100g","hortifruti-pimenta-dedo-de-moca-100g.jpg","Pimenta Dedo-de-Moça 100g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Temperos & Ervas",49,"Louro Fresco Maço","hortifruti-louro-fresco-maco.jpg","Louro Fresco Maço, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Orgânicos",50,"Alface Orgânica Maço","hortifruti-alface-organica-maco.jpg","Alface Orgânica Maço, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Orgânicos",51,"Tomate Orgânico kg","hortifruti-tomate-organico-kg.jpg","Tomate Orgânico kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Orgânicos",52,"Cenoura Orgânica kg","hortifruti-cenoura-organica-kg.jpg","Cenoura Orgânica kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Orgânicos",53,"Banana Orgânica kg","hortifruti-banana-organica-kg.jpg","Banana Orgânica kg, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Orgânicos",54,"Ovos Orgânicos Dúzia","hortifruti-ovos-organicos-duzia.jpg","Ovos Orgânicos Dúzia, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Orgânicos",55,"Mix de Salada Orgânica 200g","hortifruti-mix-de-salada-organica-200g.jpg","Mix de Salada Orgânica 200g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",56,"Polpa de Acerola 400g","hortifruti-polpa-de-acerola-400g.jpg","Polpa de Acerola 400g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",57,"Polpa de Maracujá 400g","hortifruti-polpa-de-maracuja-400g.jpg","Polpa de Maracujá 400g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",58,"Polpa de Manga 400g","hortifruti-polpa-de-manga-400g.jpg","Polpa de Manga 400g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",59,"Polpa de Goiaba 400g","hortifruti-polpa-de-goiaba-400g.jpg","Polpa de Goiaba 400g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",60,"Polpa de Abacaxi com Hortelã 400g","hortifruti-polpa-de-abacaxi-com-hortela-400g.jpg","Polpa de Abacaxi com Hortelã 400g, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",61,"Suco Verde Natural 500ml","hortifruti-suco-verde-natural-500ml.jpg","Suco Verde Natural 500ml, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Polpas & Sucos",62,"Suco de Laranja Natural 1L","hortifruti-suco-de-laranja-natural-1l.jpg","Suco de Laranja Natural 1L, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",63,"Cesta de Frutas Pequena","hortifruti-cesta-de-frutas-pequena.jpg","Cesta de Frutas Pequena, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",64,"Cesta de Frutas Grande","hortifruti-cesta-de-frutas-grande.jpg","Cesta de Frutas Grande, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",65,"Kit Salada da Semana","hortifruti-kit-salada-da-semana.jpg","Kit Salada da Semana, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",66,"Kit Sopa","hortifruti-kit-sopa.jpg","Kit Sopa, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",67,"Kit Suco Detox","hortifruti-kit-suco-detox.jpg","Kit Suco Detox, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",68,"Cesta Orgânica Semanal","hortifruti-cesta-organica-semanal.jpg","Cesta Orgânica Semanal, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"hortifruti","Cestas & Combos",69,"Kit Temperos Frescos","hortifruti-kit-temperos-frescos.jpg","Kit Temperos Frescos, fresh produce, fruits and vegetables market, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"petshop","Ração Cães",1,"Ração Golden Cães Adultos Carne 15kg","petshop-racao-golden-caes-adultos-carne-15kg.jpg","Ração Golden Cães Adultos Carne 15kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",2,"Ração Golden Cães Filhotes Frango 15kg","petshop-racao-golden-caes-filhotes-frango-15kg.jpg","Ração Golden Cães Filhotes Frango 15kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",3,"Ração Premier Cães Adultos Frango 12kg","petshop-racao-premier-caes-adultos-frango-12kg.jpg","Ração Premier Cães Adultos Frango 12kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",4,"Ração Royal Canin Medium Adult 15kg","petshop-racao-royal-canin-medium-adult-15kg.jpg","Ração Royal Canin Medium Adult 15kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",5,"Ração Royal Canin Mini Indoor 7,5kg","petshop-racao-royal-canin-mini-indoor-7-5kg.jpg","Ração Royal Canin Mini Indoor 7,5kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",6,"Ração Pedigree Carne Adulto 10,1kg","petshop-racao-pedigree-carne-adulto-10-1kg.jpg","Ração Pedigree Carne Adulto 10,1kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",7,"Ração N&D Cães Adultos Frango 10,1kg","petshop-racao-n-d-caes-adultos-frango-10-1kg.jpg","Ração N&D Cães Adultos Frango 10,1kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",8,"Ração Gran Plus Cães Adultos 15kg","petshop-racao-gran-plus-caes-adultos-15kg.jpg","Ração Gran Plus Cães Adultos 15kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",9,"Sachê Dog Chow Adultos 100g","petshop-sache-dog-chow-adultos-100g.jpg","Sachê Dog Chow Adultos 100g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Cães",10,"Ração Hills Science Diet Adult 12kg","petshop-racao-hills-science-diet-adult-12kg.jpg","Ração Hills Science Diet Adult 12kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",11,"Ração Golden Gatos Adultos Carne 10,1kg","petshop-racao-golden-gatos-adultos-carne-10-1kg.jpg","Ração Golden Gatos Adultos Carne 10,1kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",12,"Ração Whiskas Gatos Adultos Carne 10,1kg","petshop-racao-whiskas-gatos-adultos-carne-10-1kg.jpg","Ração Whiskas Gatos Adultos Carne 10,1kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",13,"Ração Royal Canin Indoor 27 7,5kg","petshop-racao-royal-canin-indoor-27-7-5kg.jpg","Ração Royal Canin Indoor 27 7,5kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",14,"Ração Premier Gatos Adultos Frango 7,5kg","petshop-racao-premier-gatos-adultos-frango-7-5kg.jpg","Ração Premier Gatos Adultos Frango 7,5kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",15,"Ração N&D Gatos Adultos Peixe 7,5kg","petshop-racao-n-d-gatos-adultos-peixe-7-5kg.jpg","Ração N&D Gatos Adultos Peixe 7,5kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",16,"Sachê Whiskas Gatos Adultos 85g","petshop-sache-whiskas-gatos-adultos-85g.jpg","Sachê Whiskas Gatos Adultos 85g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",17,"Ração Cat Chow Gatos Castrados 10,1kg","petshop-racao-cat-chow-gatos-castrados-10-1kg.jpg","Ração Cat Chow Gatos Castrados 10,1kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Ração Gatos",18,"Sachê Sheba Gatos Adultos 85g","petshop-sache-sheba-gatos-adultos-85g.jpg","Sachê Sheba Gatos Adultos 85g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",19,"Bifinho Pedigree Carne 60g","petshop-bifinho-pedigree-carne-60g.jpg","Bifinho Pedigree Carne 60g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",20,"Ossinho Pedigree Rodeo 70g","petshop-ossinho-pedigree-rodeo-70g.jpg","Ossinho Pedigree Rodeo 70g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",21,"Petisco Dreamies Gatos Frango 40g","petshop-petisco-dreamies-gatos-frango-40g.jpg","Petisco Dreamies Gatos Frango 40g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",22,"Osso Natural Bovino (un)","petshop-osso-natural-bovino-un.jpg","Osso Natural Bovino (un), pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",23,"Palito Mastigável Cães (5un)","petshop-palito-mastigavel-caes-5un.jpg","Palito Mastigável Cães (5un), pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",24,"Bifinhos Premier Cães 60g","petshop-bifinhos-premier-caes-60g.jpg","Bifinhos Premier Cães 60g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",25,"Petisco Golden Cookie Cães 350g","petshop-petisco-golden-cookie-caes-350g.jpg","Petisco Golden Cookie Cães 350g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Petiscos",26,"Petisco Purina Cat Chow Gatos 40g","petshop-petisco-purina-cat-chow-gatos-40g.jpg","Petisco Purina Cat Chow Gatos 40g, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",27,"Shampoo Sanol Neutro 500ml","petshop-shampoo-sanol-neutro-500ml.jpg","Shampoo Sanol Neutro 500ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",28,"Shampoo Antipulgas Sanol 500ml","petshop-shampoo-antipulgas-sanol-500ml.jpg","Shampoo Antipulgas Sanol 500ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",29,"Condicionador Sanol Revitalizante 500ml","petshop-condicionador-sanol-revitalizante-500ml.jpg","Condicionador Sanol Revitalizante 500ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",30,"Perfume Pet Clean 120ml","petshop-perfume-pet-clean-120ml.jpg","Perfume Pet Clean 120ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",31,"Escova Rasqueadeira Dupla","petshop-escova-rasqueadeira-dupla.jpg","Escova Rasqueadeira Dupla, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",32,"Cortador de Unha Pet","petshop-cortador-de-unha-pet.jpg","Cortador de Unha Pet, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",33,"Toalha Absorvente para Pets","petshop-toalha-absorvente-para-pets.jpg","Toalha Absorvente para Pets, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Higiene & Banho",34,"Lenço Umedecido Pet 50un","petshop-lenco-umedecido-pet-50un.jpg","Lenço Umedecido Pet 50un, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",35,"Bolinha de Tênis para Cães (3un)","petshop-bolinha-de-tenis-para-caes-3un.jpg","Bolinha de Tênis para Cães (3un), pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",36,"Corda Interativa para Cães","petshop-corda-interativa-para-caes.jpg","Corda Interativa para Cães, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",37,"Brinquedo de Borracha Resistente","petshop-brinquedo-de-borracha-resistente.jpg","Brinquedo de Borracha Resistente, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",38,"Ratinho de Pelúcia para Gatos","petshop-ratinho-de-pelucia-para-gatos.jpg","Ratinho de Pelúcia para Gatos, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",39,"Varinha com Pena para Gatos","petshop-varinha-com-pena-para-gatos.jpg","Varinha com Pena para Gatos, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",40,"Bola com Guizo para Gatos","petshop-bola-com-guizo-para-gatos.jpg","Bola com Guizo para Gatos, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Brinquedos",41,"Arranhador de Papelão para Gatos","petshop-arranhador-de-papelao-para-gatos.jpg","Arranhador de Papelão para Gatos, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",42,"Coleira Regulável Cães P","petshop-coleira-regulavel-caes-p.jpg","Coleira Regulável Cães P, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",43,"Coleira Regulável Cães M","petshop-coleira-regulavel-caes-m.jpg","Coleira Regulável Cães M, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",44,"Guia Retrátil 5m","petshop-guia-retratil-5m.jpg","Guia Retrátil 5m, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",45,"Peitoral Anti-Puxão M","petshop-peitoral-anti-puxao-m.jpg","Peitoral Anti-Puxão M, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",46,"Comedouro Inox 500ml","petshop-comedouro-inox-500ml.jpg","Comedouro Inox 500ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",47,"Bebedouro Inox 1L","petshop-bebedouro-inox-1l.jpg","Bebedouro Inox 1L, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",48,"Cama Pet Retangular M","petshop-cama-pet-retangular-m.jpg","Cama Pet Retangular M, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",49,"Cama Pet Retangular G","petshop-cama-pet-retangular-g.jpg","Cama Pet Retangular G, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",50,"Caixa de Transporte N3","petshop-caixa-de-transporte-n3.jpg","Caixa de Transporte N3, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Acessórios",51,"Focinheira de Nylon M","petshop-focinheira-de-nylon-m.jpg","Focinheira de Nylon M, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",52,"Antipulgas Frontline Plus Cães 10-20kg","petshop-antipulgas-frontline-plus-caes-10-20kg.jpg","Antipulgas Frontline Plus Cães 10-20kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",53,"Antipulgas Frontline Plus Gatos","petshop-antipulgas-frontline-plus-gatos.jpg","Antipulgas Frontline Plus Gatos, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",54,"Vermífugo Drontal Plus Cães","petshop-vermifugo-drontal-plus-caes.jpg","Vermífugo Drontal Plus Cães, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",55,"Spray Antisséptico 100ml","petshop-spray-antisseptico-100ml.jpg","Spray Antisséptico 100ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",56,"Suplemento Vitamínico Organnact 120ml","petshop-suplemento-vitaminico-organnact-120ml.jpg","Suplemento Vitamínico Organnact 120ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",57,"Colírio Ocular Pet 10ml","petshop-colirio-ocular-pet-10ml.jpg","Colírio Ocular Pet 10ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Farmácia Pet",58,"Limpa Ouvido Pet 100ml","petshop-limpa-ouvido-pet-100ml.jpg","Limpa Ouvido Pet 100ml, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",59,"Areia Higiênica Pipicat Clássica 12kg","petshop-areia-higienica-pipicat-classica-12kg.jpg","Areia Higiênica Pipicat Clássica 12kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",60,"Areia Higiênica Viva Verde 4kg","petshop-areia-higienica-viva-verde-4kg.jpg","Areia Higiênica Viva Verde 4kg, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",61,"Granulado Sanitário Tofu 6L","petshop-granulado-sanitario-tofu-6l.jpg","Granulado Sanitário Tofu 6L, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",62,"Tapete Higiênico 30un","petshop-tapete-higienico-30un.jpg","Tapete Higiênico 30un, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",63,"Tapete Higiênico 60un","petshop-tapete-higienico-60un.jpg","Tapete Higiênico 60un, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",64,"Pá Coletora para Areia","petshop-pa-coletora-para-areia.jpg","Pá Coletora para Areia, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",65,"Caixa de Areia Fechada","petshop-caixa-de-areia-fechada.jpg","Caixa de Areia Fechada, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"petshop","Areia & Tapetes",66,"Saco Cata-Caca Biodegradável 4 rolos","petshop-saco-cata-caca-biodegradavel-4-rolos.jpg","Saco Cata-Caca Biodegradável 4 rolos, pet store, professional product photo, white background, studio lighting, high resolution, commercial quality, no text, no watermark"
"doceria","Brigadeiros Gourmet",1,"Brigadeiro Tradicional (unid.)","doceria-brigadeiro-tradicional-unid.jpg","Brigadeiro Tradicional (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",2,"Brigadeiro de Ninho","doceria-brigadeiro-de-ninho.jpg","Brigadeiro de Ninho, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",3,"Brigadeiro de Pistache","doceria-brigadeiro-de-pistache.jpg","Brigadeiro de Pistache, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",4,"Brigadeiro de Nutella","doceria-brigadeiro-de-nutella.jpg","Brigadeiro de Nutella, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",5,"Brigadeiro de Paçoca","doceria-brigadeiro-de-pacoca.jpg","Brigadeiro de Paçoca, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",6,"Brigadeiro Belga 70%","doceria-brigadeiro-belga-70.jpg","Brigadeiro Belga 70%, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",7,"Caixa 12 Brigadeiros Sortidos","doceria-caixa-12-brigadeiros-sortidos.jpg","Caixa 12 Brigadeiros Sortidos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brigadeiros Gourmet",8,"Caixa 25 Brigadeiros Sortidos","doceria-caixa-25-brigadeiros-sortidos.jpg","Caixa 25 Brigadeiros Sortidos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Bolos Decorados",9,"Bolo de Chocolate (~1kg)","doceria-bolo-de-chocolate-1kg.jpg","Bolo de Chocolate (~1kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
